id,client_order_id,created_at,updated_at,submitted_at,filled_at,expired_at,canceled_at,failed_at,replaced_at,replaced_by,replaces,asset_id,symbol,asset_class,qty,filled_qty,filled_avg_price,order_class,order_type,type,side,time_in_force,limit_price,stop_price,status,extended_hours,legs
44d939d0-13be-4a5a-bda5-85a6aea5de04,08aa9199-bbf3-4a49-a179-f37f294fd8c3,2020-06-18T14:10:39.253077Z,2020-06-18T14:15:23.6942Z,2020-06-18T14:10:39.233429Z,,,2020-06-18T14:15:23.654083Z,,,,,1cd96089-c513-4db4-ad73-3f8e5c129cf7,TTPH,us_equity,201,0,,,limit,limit,buy,day,2.48,,canceled,False,
2bbbe30b-d383-4630-888f-3e54f7d42d51,06b2e0ca-4aac-47b7-8eef-01148fb69bcf,2020-06-18T14:10:28.234854Z,2020-06-18T14:11:05.981858Z,2020-06-18T14:10:28.217532Z,2020-06-18T14:11:05.972515Z,,,,,,,655e2f90-161b-487c-a726-9171ef4dc6fa,MTBC,us_equity,62,62,7.93,,limit,limit,buy,day,7.93,,filled,False,
c210d106-701e-4466-834d-3cad5e66e752,d0d98932-3691-4f97-ba5c-aedfcac899ae,2020-06-18T14:10:06.743233Z,2020-06-18T14:10:28.48941Z,2020-06-18T14:10:06.720842Z,,,2020-06-18T14:10:28.464152Z,,,,,255adf82-f431-4210-b873-4d454b1b0c62,AGTC,us_equity,87,0,,,limit,limit,buy,day,5.72,,canceled,False,
c0d973b9-2d36-4765-95c6-ad689105e9ed,9a50b0e5-9b7a-4861-a7eb-6a38593fe600,2020-06-18T14:07:37.27143Z,2020-06-18T14:07:37.67006Z,2020-06-18T14:07:37.246577Z,2020-06-18T14:07:37.661999Z,,,,,,,a18d2410-9441-430d-837b-9a0d8c460e57,ZIOP,us_equity,147,147,3.39,,limit,limit,buy,day,3.39,,filled,False,
2ea57001-d382-4703-a700-e1229d822a8e,4a20583c-fc70-4fdb-b0e6-9a427e662e50,2020-06-18T14:07:10.452297Z,2020-06-18T14:07:10.645607Z,2020-06-18T14:07:10.430176Z,2020-06-18T14:07:10.624252Z,,,,,,,104f8113-5606-4607-89dd-2641d1f2b475,DSKE,us_equity,163,163,3.05,,limit,limit,buy,day,3.05,,filled,False,
d4049c1d-ac8b-47d5-bba3-b36d839a349e,736cac9e-d888-4a76-8ed0-24f7a294ad4f,2020-06-18T14:06:25.379766Z,2020-06-18T14:06:25.516428Z,2020-06-18T14:06:25.361239Z,2020-06-18T14:06:25.485584Z,,,,,,,2ecb44dc-d132-4aa6-bf20-58fe6b4c003b,OCX,us_equity,196,196,2.54,,limit,limit,buy,day,2.54,,filled,False,
8993184d-474a-4698-bf69-c45fa18e2ccc,382a0537-027e-4615-ac8d-9465a6390fff,2020-06-18T14:05:48.219494Z,2020-06-18T14:07:46.033084Z,2020-06-18T14:05:48.204815Z,2020-06-18T14:07:45.994127Z,,,,,,,9a1adda3-4042-49f6-9cee-8084dd872e22,ABEO,us_equity,157,157,3.17,,limit,limit,buy,day,3.17,,filled,False,
5e2989b3-f2b6-4b4e-87fd-cddbc87d4588,9f82d514-4292-4878-8e40-46a9f6f80d3a,2020-06-18T14:05:02.325955Z,2020-06-18T14:05:21.266785Z,2020-06-18T14:05:02.304903Z,,,2020-06-18T14:05:21.245405Z,,,,,9a1adda3-4042-49f6-9cee-8084dd872e22,ABEO,us_equity,157,0,,,limit,limit,buy,day,3.16,,canceled,False,
fecca05e-fff0-497e-ab4f-7fda846184b2,76f378f3-0668-4056-a9b9-e37bd18ed9af,2020-06-18T14:04:10.205655Z,2020-06-18T14:04:21.458603Z,2020-06-18T14:04:10.183959Z,,,2020-06-18T14:04:21.448749Z,,,,,9a1adda3-4042-49f6-9cee-8084dd872e22,ABEO,us_equity,158,0,,,limit,limit,buy,day,3.16,,canceled,False,
3cd653b7-787c-4187-aebf-d2610fb22984,ebd4ea2a-3a7d-4883-92b6-dd7081e21665,2020-06-18T14:03:20.297153Z,2020-06-18T14:03:20.547634Z,2020-06-18T14:03:20.264078Z,2020-06-18T14:03:20.533211Z,,,,,,,02e3e79d-7cc0-41a9-acb5-23996c399525,EOLS,us_equity,84,84,5.95,,limit,limit,buy,day,5.95,,filled,False,
73dcba0f-4fc4-4144-899b-fe0eb4a91a06,bfe93752-4226-41ca-9ff8-68bc20815df0,2020-06-18T14:03:12.281916Z,2020-06-18T14:03:12.494064Z,2020-06-18T14:03:12.264422Z,,,2020-06-18T14:03:12.472179Z,,,,,02e3e79d-7cc0-41a9-acb5-23996c399525,EOLS,us_equity,85,0,,,limit,limit,buy,day,5.88,,canceled,False,
